date,AAPL,ABBV,ALB,AMAT,AMZN,ASML,BHP,COST,CRM,CRWD,CTVA,DE,DG.PA,ECL,EL,ENPH,FAS.L,GOOGL,HUBS,HVPE.L,III.L,JNJ,JPM,LIN,LRCX,MC.PA,MELI,MRNA,MSFT,NESN.SW,NOW,NVDA,NVO,ODFL,PANW,RIO,SHW,SMSN.IL,SMT.L,TMO,TSLA,V
2005-01-17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0019084877106951836,0.0,0.0,,0.03662999807030909,0.0,,,0.007592769605593519,0.0,0.0,0.0,0.0,0.010948989542800103,,,0.0,0.0008101699836169374,,0.0,0.0,0.0,,0.0,0.0,0.03497281548634357,0.00451794956456486,0.0,,
2005-01-18,0.006410781408666688,,0.010566662194976484,0.0,0.0006734589115140466,-0.01618115632219097,-0.0025105446243516294,0.01802391828541494,0.003333346048990826,,,-0.0026825759216635436,0.008571258314971741,0.016339181683306503,0.016882090333441457,,0.0,0.0196530985553538,,,-0.0022606574473730268,0.005262565202069025,0.015604126448941935,0.005214555969116352,0.0011030674374044036,-0.00992773199500585,,,0.007656793262629469,-0.008097054135753345,,0.01580654655756386,-0.03047790378765103,0.0,,0.00838510612800758,0.007995772240949384,-0.01583960774558335,-0.002998347171905169,0.00444605935506992,,
2005-01-19,-0.010899323116904003,,-0.010165455755530406,-0.03145819861791721,-0.013907642914230078,-0.0263156859375282,-0.0037751683165541117,-0.01587317289397505,-0.003986738794437783,,,-0.008492137143493839,0.003777185132285199,0.0014617073163498695,-0.002802876381091002,,0.017667858921801116,-0.03236895022434494,,,0.0045318212992369045,-0.0033314571081024535,-0.014583048240474628,-0.013912116228674165,-0.03782597791470799,0.007292805946805148,,,-0.01291804341385816,-0.0008162294570022155,,-0.022882855834519322,0.001392579425965712,-0.005829242387266564,,0.0050914194504201316,-0.015865789583464185,-0.008583460010463506,0.004511300939009644,-0.024514500296354713,,
2005-01-20,0.008300088096972802,,-0.002054553158896466,-0.0062457810190419405,-0.036396690342203386,-0.006080989929362013,-0.002105461238754436,-0.011786332363120322,-0.025350241510548877,,,-0.010992424451705118,-0.008466436894937646,-0.0037939554940153997,0.001513451803976107,,-0.0034719580611719536,-0.017131202921689792,,,-0.006766934360867172,-0.005253231323324115,-0.015592083898419262,-0.010521124273332627,0.0049616222132995436,-0.017194688564710403,,,-0.004618854564224728,-0.004901913482122322,,0.0023413121030224637,-0.018080617656862197,-0.02286714892306929,,-0.006163107014335423,0.03385580441981828,-0.005411620229058611,-0.0029940028734783963,0.04083715697711221,,
2005-01-21,0.00042571169319338686,,0.0038227454851995635,-0.02011321596226079,-0.028328584473570007,0.0156355504832133,0.027848280614200416,-0.02678419586838976,-0.010951392961805029,,,-0.01847598258750094,0.014231599149303609,-0.012598646390659662,-0.010146712308954808,,0.0,-0.029084116704349072,,,-0.005299292050028659,-0.010241413577103509,-0.010737935581768832,-0.005558552816585016,0.014812124204268695,-0.0036837446445463495,,,-0.008120923149074977,0.0032841122343201246,,0.001869461305640474,0.006475134748540112,-0.0078007642112897235,,0.03635729560970602,-0.011138133899138758,0.013057948078144088,0.0030029938456812566,0.004024262124832978,,
2005-01-24,0.003830554830986266,,-0.0038081877526612296,-0.026940351886425185,-0.018950453192225325,-0.015394843628478982,0.026272637433636614,-0.0019352093006541615,-0.03806229743907752,,,-0.004999859327416867,-0.014031902734287227,-0.008605718837241594,-0.0047983096332194775,,-0.006968810673744552,-0.04015291297311174,,,-0.0007608610873472976,-0.0058207685320932345,0.0008139407076541705,-0.0019434141796730309,-0.04416147788299418,-0.010166192612740654,,,0.0007797838340071195,0.01063799739827842,,-0.04011180131540115,0.008443972355909102,0.005442683773554169,,0.03483635812155028,-0.04437981489752285,0.007518792344046288,-0.0037424131079720757,-0.00534390960426645,,
2005-01-25,0.018230542885897982,,0.003528581510232831,0.03164152542092302,0.013868190782093226,0.01835458382749855,-0.007599973973960394,0.014218463399702452,-0.01223022165175569,,,0.00679888950496399,0.010436496460318967,0.0020951496343286635,-0.005259512819480117,,0.003508761563431273,-0.019920463227158458,,,0.003807818882366032,0.03626606095180285,-0.000542439663634986,0.003407963076807574,0.021926104231246413,0.009337365278746956,,,0.013634631748733028,0.006477919593292025,,0.017492806778047987,0.000996663621991356,-0.0021049764045171226,,-0.00871302330106416,0.013672706503780718,0.0,0.0075130880694178614,-0.0010074501677719283,,
2005-01-26,0.0027759920996779375,,0.0020509623914377606,0.030031583131952866,0.009770386710988177,0.01134851834327355,0.006852022236696342,0.005946944912363694,0.0050983722383382,,,-0.006165533315363292,0.0,0.00448016929656414,-0.0008810814788554611,,0.01048954360942611,0.06842828194852468,,,0.008346266222353904,0.014594871310019242,-0.000813635484361197,0.017229702605190633,0.014942400899107922,-0.0027758692247150663,,,-0.0003840344415618757,0.004827090493376707,,0.012893716901067664,0.0,0.003616749567119548,,-0.003276259640224599,-0.00395334808867176,0.014925363975699879,0.0,0.0003359091966874672,,
2005-01-27,0.005398117703230065,,0.0005846965915141666,0.022332801377418665,0.023463987950576026,0.05544531858504409,0.018815162022943088,-0.0027451334514514425,-0.013043500194777624,,,-0.009306202248180018,0.013145380222176373,-0.0029737619228273893,0.00044087714549956303,,-0.0034603239871080493,-0.006129753257243187,,,0.0135442275011044,-0.006650867488006251,-0.0021721956918033802,0.015744095760413357,0.02491503606801193,-0.002782055444518261,,,0.003844431157889794,0.0016011954696224517,,0.08015088189865582,0.0,0.0,,0.007696098969214082,-0.0004668844940088901,0.0021007403550736825,-0.0007457639439684138,-0.0006719283942200338,,
2005-01-28,0.01844650620246613,,-0.0014608510481554093,-0.026699018315018308,-0.0021271152534922955,-0.001250772861178362,-0.01650334290127964,0.0012705879305363599,-0.011747419145117122,,,0.013419119259284074,0.010194547552101696,0.0005966529598313564,0.0317388500051754,,-0.0034719580611719536,0.01201609210307697,,,0.0259831287596759,0.006228852629891035,0.006802230689454403,0.0016440032573350472,-0.020257471135746385,-0.007442155280304674,,,0.0026810558111411975,0.0007993703227788806,,-0.0013093090779874306,0.0370441833042876,0.03813800814431012,,-0.014001429572719326,-0.003036687876204147,0.0,-0.002985065578558599,-0.006724809317653957,,
2005-01-31,0.03947035248575248,,0.027509436590130054,-0.00872807373556339,0.023685433856295512,0.028804143247185054,0.019576650637042725,-0.0004222603750332343,0.01783059215735361,,,0.021479826336691987,0.009174192700994732,0.0029812749325879295,-0.035676153036790725,,0.006968491778825303,0.027739717559421395,,,0.011577792741573445,0.0012376803443989726,0.008919585837456667,0.011723725732120327,0.006014795514101001,-0.0009373612714657087,,,0.003819883005251379,-0.003194822540547926,,0.0017479887295812624,0.026502984590311973,0.02256279894896962,,0.013393635198266862,0.01218374974996883,0.006289526634945419,0.005239305964060081,0.013540879963469532,,
2005-02-01,0.0081923922183611,,0.008260091102698874,0.031446399267290426,-0.0171216754482153,0.0018258736017655597,0.027037862031323634,-0.006558315439963103,0.0,,,0.012387182657675133,-0.002726989698796367,0.008023209460459091,-0.0008861706615864717,,-0.0069202679485186325,-0.01901642710332274,,,0.01573664168972222,0.011128238416064251,0.004553943191190735,0.0,0.012332028292495911,0.021575901681759824,,,0.004185788684507141,0.00881399976697339,,0.01876091266804747,-0.00486434595445806,0.0016974008200281165,,0.03304136351422571,0.0006945006291734224,-0.016666728050776736,0.006701665839153881,-0.0010021331606202555,,
2005-02-02,0.027086209392542804,,0.004519219210694425,-0.008536639184392514,-0.0141242798333584,0.004860397544880879,0.011064274950112862,0.004471751330289875,-0.02919705285395402,,,-0.0021345713826496082,-0.0027347917646480813,-0.0002946181485197208,0.01241718368267919,,0.0,0.07326735150688246,,,-0.0028166645989240457,0.008865669333389059,0.0005331383734976658,0.0,0.0062752369236491745,0.010101148747925448,,,0.0026518879941508366,0.003177163780916592,,0.05567456895458145,0.0015044251629328098,-0.004518569187942134,,-0.013949939542071577,0.0011564970301869426,0.0,0.0022186598470492758,0.0026749022723044913,,
2005-02-03,-0.022855550039656225,,-0.011248231146886667,-0.006149749858269105,-0.1463706124408266,-0.02176534016402132,-0.015094014250085275,-0.01696035882460767,0.005263134873710884,,,0.0022813965968964123,0.01188307791929577,-0.017989108856267144,-0.01467397411311433,,0.0,0.023791095678766805,,,0.008474270277070373,-0.005303024170996595,-0.003465174641392066,-0.0037084434522842713,0.0033015185736440245,-0.007272816949539851,,,-0.010581652568338096,0.00554211569437979,,-0.010547727046628208,-0.01689533874574356,0.001134717234847038,,-0.017117346336550043,0.03581325840737093,0.018008487586506305,-0.007379803324198186,-0.1063685709507336,,
2005-02-04,0.01323747046302537,,0.013651685892806187,0.038984985729250576,-0.0008391666967330069,0.04079105059480326,-0.007663323162414137,-0.0019449395528052804,0.051608118172303596,,,-0.013513879157178277,0.03161670300530561,0.008108180677368404,0.008891042307428654,,-0.006968810673744552,-0.030826201182103774,,,-0.008403060471480539,0.008987456679174555,0.008023444659020829,0.02651732511974747,0.05886645270550117,-0.003662795673107122,,,0.005347670166089946,0.0,,0.057400966297208145,-0.0061103904946187,0.008784371315954775,,-0.0038169636582502386,0.015168288033996502,0.010405930277349373,0.0022304943909043917,0.03358193520401498,,
2005-02-07,0.0012685063146369302,,0.01122360717716031,-0.0041694809640490105,-0.0008398714889159553,-0.008907338354484207,0.013513622752768795,-0.0017322828698255188,-0.03129448939729207,,,-0.01586100545624869,0.0,-0.019064589068893523,-0.019387331432667576,,0.01754387204372332,-0.04076130383809007,,,0.011299299338550117,0.003169721324739694,0.007429047508697106,0.013369886489572158,-0.008977749199708507,0.006433456865909015,,,-0.006079054965631658,0.003937160435283582,,-0.01202098276923158,0.005763677458573646,0.000842740439694456,,-0.010297908074732964,-0.01186534288478125,0.0298658765278208,0.018545775430994338,0.023465551549817,,
2005-02-08,0.02482905615956499,,0.01331834744428062,0.008972109722431343,0.01709165273776203,0.00778907857956157,-0.012952282670332327,-0.004771867087133508,0.02716592427811859,,,0.0007325228969790043,-0.0017513306776714144,0.0003036187660181433,-0.018198334042192066,,0.0,0.013314274061213327,,,0.004189874186646403,-0.0018052971785718075,-0.005530677269227069,-0.002012369676794079,0.04006961023182809,0.01369876449832419,,,0.0030584295152935592,-0.003921719994482986,,0.009812503575461262,0.017574340464419747,0.032837467651959384,,-0.007017398546823261,0.0015561680678048972,0.00600004374432328,0.002185289441498428,0.0007055582830315377,,
2005-02-09,-0.026699920816056766,,-0.010131659254199232,-0.021340301827802333,-0.011294800688642193,-0.016646888190981368,-0.015823879957340692,-0.008064578398324307,-0.05218009679624047,,,-0.010249101658174498,-0.002631106473397704,-0.021554543259059367,0.0,,0.0034483918708263506,-0.03554179318288686,,,-0.002781648552299898,-0.0021110242528594725,-0.006884981131875856,-0.014564400119254417,-0.03551061813311951,-0.009008896676990563,,,-0.006479229615891979,-0.007086186106652459,,-0.03497899138661087,0.015017694981673602,-0.029891268021147055,,-0.01981946667597123,-0.0019981387359139235,-0.005964257935806017,0.004360275618279674,-0.029256081272798884,,
2005-02-10,-0.00482560847284963,,0.0,0.009085293649405024,-0.003064897750050033,0.007859553236586825,0.028235217399576573,0.007690518715415928,-0.01432884847496263,,,0.007396560502996419,0.000879215907565456,0.01582423579827097,-0.010984026026087501,,0.0,-0.018791046235350772,,,-0.0020921364434987044,-0.0009065830492988036,-0.0013335532345364332,0.008185663806679067,0.007293971736854532,0.005454335903626317,,,-0.000383193709578733,0.005551112824372595,,0.023359035626858482,0.011836672853301033,0.005042140170859577,,0.031159410012041144,0.012458444897617937,-0.029999972043101675,0.015919155609957825,0.006898782629634503,,
2005-02-11,0.036370916978393675,,-0.004425667719648585,0.028811258932378347,0.0,0.04019196023820548,0.006102264175107175,0.012646740745142271,0.029074225196148884,,,0.018061905451548954,0.008787364470941528,0.006413643123962309,-0.004395948665726013,,0.0,-0.003085318826921979,,,0.0069882202360835866,0.011466325934516908,0.0008009004213809234,0.011276328146571535,0.028620756221473975,0.015371035630521002,,,-0.0034539228139472966,0.0023659592489910786,,0.029122982142325782,0.004203707924232525,0.024804766519056498,,0.018082337444427887,0.0059329165468378076,0.0030926364261421035,-0.007834750230355847,0.0036062351910179924,,
2005-02-14,0.04211241098613572,,0.0002778424506448829,-0.0005830481018440636,0.006987103540829098,0.025374909978024718,0.014025600465940258,0.0015075843958560764,0.014869874505675895,,,0.0002878420969620876,0.009581808881665266,-0.004248370435334103,0.020217872654762825,,0.010309057868228555,0.02982920272541123,,,0.010409465465218704,-0.009009007275199377,0.0005340058665714853,-0.0008918644378240748,0.012403771974699662,0.0,,,0.0015405599536848502,-0.0015737896394005801,,-0.02103329381742458,0.005278245557590822,-0.02610825204226619,,0.011288324207276323,-0.005679119014104339,0.032888021800332456,-0.003589693817292905,-0.009342276141154682,,
2005-02-15,0.044665300041837774,,-0.010277728745735404,0.021015659388472274,0.0030530548514278166,0.004499558124159364,0.01869169428700257,0.010535564502502037,0.04468869065193748,,,-0.04686361819941809,0.0017259037187939974,-0.007009921530439334,0.01822338808399593,,0.0,0.011606811485725732,,,0.004120889924730031,-0.0013633010996130235,0.0013330539633891192,0.008705041455627782,0.017880742773124236,0.005342527220652427,,,2.08908091714477e-07,0.0,,0.008984395981103788,0.009052994411914428,-0.00446802773460464,,0.014128519097535097,0.006590143382321001,0.011940550064492239,0.00432299808504677,-0.006891928381499546,,
2005-02-16,0.01945473578145296,,0.007577890568477352,0.0005722638890515164,-0.013281708961114469,-0.010078466029419864,0.025321326913801068,-0.0012768345727515173,-0.01823283483230509,,,0.009076944061399583,-0.001722930107314613,-0.013505343723047014,-0.004921545398019478,,0.0,0.01628843322137663,,,-0.01915189679021778,-0.002579223164352662,-0.005858543015362594,-0.0006639142329946113,-0.0052050192545242124,-0.004428446919000351,,,-0.0053995418646505255,-0.007092285861934555,,-0.00348412918709462,-0.004844400737792909,-0.00168297821822605,,0.008774537799634885,-0.004801407573269412,-0.002950116050456919,-0.0043043902143925505,0.00438310789422669,,
2005-02-17,-0.025740338876350743,,-0.021727422722366718,-0.009714312080306042,0.0008412846308669675,-0.0016968587549009984,0.010379191756018091,-0.017895170353313672,0.007142884390694659,,,-0.012743436588644075,-0.006902503792386994,-0.015868320415272752,0.004945886804461175,,-0.006802701605572614,-0.0025704874505069197,,,-0.0034870016262941173,-0.005932560119618291,-0.014733965173899355,-0.0035421796347540058,-0.019293817819094672,-0.006228092970620325,,,-0.005428120047927476,-0.0007935564755676694,,-0.008936072997411615,0.006851657993105276,0.0036525305916108586,,0.004883031716575559,-0.014692570910441516,-0.009861870561235886,-0.0014408135611359008,0.0014546600328688708,,
2005-02-18,-0.011388533040091242,,-0.0022778026156861086,0.004038593698167947,-0.010647270033790734,0.0033994089517845882,0.012044116787113479,-0.0065076288633467705,0.13120562962726479,,,0.010934153387880174,-0.015638529523858136,0.005691024529113076,-0.007158515404442345,,0.00342477303270039,0.0002527429834937589,,,-0.007697227439070975,0.0012241703776854074,-0.00734085385180816,0.004443828384473436,0.0010005208559620282,0.024172404229179545,,,-0.006627941024756501,0.0,,0.10819340120476983,-0.015759189199684887,0.0005602394821353496,,0.012604630888285007,0.003115271758303839,0.025896248914024866,-0.004328956603607326,-0.003994268723746641,,
2005-02-21,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.03442185362122674,0.0,0.0,,0.0,0.0,,,-0.00070530191914564,0.0,0.0,0.0,0.0,-0.006992994810131603,,,0.0,0.00794280521463464,,0.0,0.0,0.0,,0.0,0.0,0.00873816890903334,0.005072466002522313,0.0,,
2005-02-22,-0.017509762479506974,,-0.022831090646542984,0.0034483833075806825,-0.016709152350016576,0.014116255543073386,-0.0028002338272755667,-0.008733812824649356,-0.0031348082340301175,,,-0.0049573727386204025,-0.010054976000363425,-0.00974550253927875,-0.018252070077814708,,0.0,-0.03324073245179604,,,-0.01199737076134455,-0.005502276143622975,-0.015885983984446184,-0.021017685006312736,-0.006995555156820044,-0.007042338633825529,,,-0.0098115927994461,0.0015762703573578563,,0.012733977475075431,0.03802771234762181,-0.0573586733819027,,0.010722808595090116,-0.008209157716130622,-0.010587310849160425,-0.013698745709271432,-0.010572269999622796,,
2005-02-23,0.03447087589060982,,0.017523523050418932,-0.012027348582013486,-0.016705026285443236,0.010579329876638344,0.02772907614310194,0.0055066602185605,-0.014465380361914026,,,0.008454058367968198,0.009233560547482256,0.005079332173420159,0.009640030213806217,,-0.02389083828748939,0.013481765981705474,,,-0.009999448895465002,0.005225432974928612,0.015307205832428172,0.006101788222881321,-0.011070061800932285,-0.012411228647832728,,,-0.0011891392733615058,-0.01258866505942291,,-0.032483030943656566,0.0008763538611307187,-0.005936591096155297,,0.009850596587881899,-0.01923965850471243,-0.01556434394506967,-0.002193135161047244,0.004789563392918916,,
2005-02-24,0.007934080349588868,,0.0671643704397431,0.019130503466050053,0.016110154131254717,0.018181946165635843,0.0017075356812046305,0.01949667772628727,0.033822634592536316,,,0.02949114174467682,-0.0009148874032181009,-0.0028425550014310463,0.008865903848675583,,0.00349668520847235,-0.026089267390036808,,,0.005050265633022466,0.007338284243734394,0.005482850630684322,0.008086069424244391,0.061397608722063346,-0.0008980123364134007,,,0.006746406731509946,0.009561765403117484,,0.026353571626759997,-0.009632155194724823,-0.005374869741677224,,0.016008751979233793,0.0017191750097260705,0.013834231673431452,-0.0007325810090063056,0.0022004305785796596,,
2005-02-25,0.00067441305485616,,0.030661666293496204,0.019340511543630257,0.008648016868131103,0.012986842014297117,0.030003184117274317,0.0006444345528873185,0.016666576401200617,,,0.02646481648884036,0.013736502140657691,0.002850658154024188,-0.0051829257582372,,0.020905794231395047,-0.015988195120661963,,,-0.0057432636664813685,0.005008378746375275,0.007906432915697259,0.012032270636781472,0.02205171855655763,0.004492505725684159,,,-0.004730307458241212,0.017363753107125346,,0.01442089351589515,0.0007070451713573345,0.01771245344379535,,0.03737639445128971,0.02173415893864683,0.007797381248698221,0.004399062970163348,0.004390979369142789,,
2005-02-28,0.008203476870495274,,-0.008350613352175129,-0.02622814300455778,0.005430069903862522,-0.02136758249142312,0.018206342412381282,0.0004291512985952206,-0.024893737978462838,,,0.0073665919382044365,0.002709745043783851,0.0015791392662680703,-0.003850383979012606,,0.0204776918198748,0.011405789724845405,,,0.0028877602844932238,-0.009362457494843657,-0.011361221235905439,-0.012990276932612788,-0.016885577415047148,0.0008946015210304914,,,-0.0035645922108012984,0.00223435839674746,,0.00520181788480456,-0.009542446076519329,0.036283100784600286,,0.00014120745394463619,-0.008061068454321196,0.0019339052743472251,-0.0007299777604202751,0.0003639089629445813,,
2005-03-01,-0.008025460867616463,,0.010262890040491746,0.012607446727094906,0.005969342676974465,0.0180133775125495,-0.02373261880822297,0.0025763768098479023,0.028642652996146767,,,-0.0018280065760304387,0.007207141546390128,0.0053612184245095396,-0.0009094366133637344,,0.0,-0.01026641617562618,,,0.004320000493009957,0.016005669333985173,0.014774611532113013,0.012715243799648723,0.013995010831154397,0.006255426089121441,,,0.00476968432692515,0.005294593003559056,,-0.002414881166077909,0.019804016663127255,0.024765531049996348,,-0.01956628223797885,0.010158117262575539,-0.000964808460598765,0.008035126693964667,-0.005098109474710566,,
2005-03-02,-0.008539145176499341,,-0.00573072477041392,-0.025466442881850737,0.003108199456710148,-0.012332601725963732,-0.0087362008825429,-0.03618095078410588,0.023607710583637198,,,0.006762495536824176,0.008944767818647392,0.0,-0.02753759598580474,,-0.006689005183806107,-0.0047297055803336985,,,0.005735031003562874,0.004651364490956267,-0.002696253664567827,0.00815007642332799,-0.014742648050504625,0.002664048376097794,,,-0.0007910130291620687,0.004065429650494501,,-0.029390814088969264,-0.00804752664633035,0.00611092310853234,,-0.009077970963279225,0.003352016755121756,-0.01835780309513546,0.0014492359555160483,-0.004026214702351649,,
2005-03-03,-0.05281058445861597,,0.0013099355140673286,-0.006968853746805892,0.004225381719903387,-0.024429971632780823,0.01999989314634565,-0.004886944909465729,-0.005322303571851594,,,-0.012874463727491459,0.012411198921668198,0.007842393176105578,0.0032763637658248523,,0.0,0.009882406544313493,,,0.009265798580679885,-0.0031365769065744287,0.0005404892866367472,0.006799453751447304,-0.046481862198443635,-0.004428446919000351,,,-0.003563395151174875,-0.0007666793775625846,,-0.013538154758836907,0.0033510555606641734,0.0030369715245697204,,0.018758404702251763,0.0026725227422832454,0.007874208836044616,0.002894347397823571,-0.004410196666567612,,
2005-03-04,0.024408059932639725,,0.018053539129245344,-0.012865415423285675,0.005610092736466177,0.004451528851626474,0.012961344314057044,-0.0008925782610296196,-0.013079626477174644,,,0.025659618181439914,-0.0008756321734628703,0.02987804421376361,0.0030324733739757193,,0.010101289621929244,-0.00593559036224367,,,-0.004237461901482553,0.01483136626054038,0.013510581906416741,0.02766906126923141,-0.010684771406070381,0.02491079574861521,,,0.0,0.0,,-0.004333606881523622,0.014062038237901753,0.018442107864665047,,0.01912648515773685,0.025322445180065323,-0.00878920608149203,0.011543977310604303,0.014027204104815283,,
2005-03-07,-0.0014017045938757855,,-0.008995285890909477,0.015995293069660077,0.013110162018224791,-0.006648152639596727,-0.018372938086095636,-0.004915697031799837,-0.007228966052757024,,,-0.011748640772449748,0.008764327715683473,-0.0060437984493636465,0.006976883695971825,,0.006666401860573989,0.015653625822163564,,,-0.0042550842050047555,0.01033383229085838,-0.004532339693710585,0.012295752548427075,0.008437452282165525,0.005208422439102689,,,0.01191920572345695,0.0007672676258283495,,0.01015545888429048,-0.006413540526819417,0.019999788868252377,,-0.007703064020952222,-0.0019502401340899533,-0.003940699615951115,-0.004279208637495313,0.01055709459356291,,
